DATE,SYMBOL,NAME,BLOCKCHAIN,TOKEN_ADDRESS,AVG_DAILY_PRICE,MIN_DAILY_PRICE,MAX_DAILY_PRICE,HOURLY_RECORDS
2024-02-10T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.386850647,0.3778607311,0.3992750454,24
2024-02-11T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.390831351,0.3819439061,0.4008325134,24
2024-02-12T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4091929983,0.3826789299,0.4856615261,24
2024-02-13T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4475158602,0.4230372227,0.4870195729,24
2024-02-14T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4356324105,0.4302118165,0.4426511126,24
2024-02-15T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4332987263,0.4215547229,0.4405080757,24
2024-02-16T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4271729757,0.4223751938,0.4318429046,24
2024-02-17T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4298970312,0.4166912215,0.4472500747,24
2024-02-18T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4300378845,0.4193327179,0.4371307792,24
2024-02-19T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4531192652,0.434148334,0.4819842643,24
2024-02-20T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4946623833,0.4685547367,0.5280844597,24
2024-02-21T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4802026783,0.4586959766,0.5137154036,24
2024-02-22T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4805492769,0.4675556593,0.4921472849,24
2024-02-23T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4816762065,0.474202219,0.4906528608,24
2024-02-24T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4882659063,0.4724422772,0.4967477937,24
2024-02-25T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.5160965049,0.4922072627,0.5406874308,24
2024-02-26T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.5660772395,0.526555855,0.6281632543,24
2024-02-27T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.5811774921,0.5664711321,0.6015645316,24
2024-02-28T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.5828423381,0.5634035744,0.602882611,24
2024-02-29T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.5994020074,0.5714479548,0.6259834731,24
2024-03-01T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6052311627,0.5923121876,0.6202695544,24
2024-03-02T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6346002634,0.6117932824,0.6484518431,24
2024-03-03T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.651897558,0.6265158739,0.6902281195,24
2024-03-04T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.7035506467,0.6841364808,0.7235407349,24
2024-03-05T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6727962102,0.6111097851,0.6944177783,24
2024-03-06T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6322024781,0.6024705717,0.6585793592,24
2024-03-07T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6595562931,0.6494460402,0.6760970955,24
2024-03-08T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6678865981,0.6541716899,0.6853268866,24
2024-03-09T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6920783838,0.6809063241,0.7025433361,24
2024-03-10T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6728909326,0.6570527509,0.6878250359,24
2024-03-11T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6575739082,0.6436038489,0.6760959412,24
2024-03-12T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.666133971,0.6472492555,0.6859734045,24
2024-03-13T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.7583135043,0.6552777906,0.8204314675,24
2024-03-14T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.7552764451,0.7275832679,0.7791593165,24
2024-03-15T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6984568762,0.6723832646,0.751340952,24
2024-03-16T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.67808313,0.6281573683,0.7073823748,24
2024-03-17T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6281108929,0.6026453312,0.6511666473,24
2024-03-18T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6157745169,0.5654932614,0.657010098,24
2024-03-19T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.5785936912,0.5463782225,0.6186530066,24
2024-03-20T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.5603372865,0.5340830801,0.6079184411,24
2024-03-21T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6023433586,0.5825170195,0.6184386275,24
2024-03-22T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6272553352,0.5869390709,0.6702672166,24
2024-03-23T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6466770429,0.632335469,0.6721942714,24
2024-03-24T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6300470697,0.6209861544,0.6412629325,24
2024-03-25T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.654609221,0.641794827,0.6705912998,24
2024-03-26T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6742456411,0.6562072753,0.6864915399,24
2024-03-27T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.694256124,0.6709315916,0.7287091654,24
2024-03-28T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.7162707938,0.6981206648,0.7452014085,24
2024-03-29T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6884502283,0.6706985886,0.7102923432,24
2024-03-30T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6842010598,0.669173768,0.6931263444,24
2024-03-31T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6697385059,0.66734252,0.6758208848,24
2024-04-01T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6420590386,0.612247501,0.6725311238,24
2024-04-02T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.586325787,0.5624659005,0.633007322,24
2024-04-03T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.579789171,0.5618661881,0.5983907463,24
2024-04-04T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.5732634133,0.5589929355,0.5905426196,24
2024-04-05T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.5535434672,0.5390453414,0.5693772461,24
2024-04-06T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.5581286714,0.5508856386,0.5615898497,24
2024-04-07T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.5776422577,0.5625011988,0.5876080709,24
2024-04-08T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6257458668,0.5941308579,0.6484827753,24
2024-04-09T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.6134009706,0.5986278186,0.628681114,24
2024-04-10T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.5850835045,0.5656423709,0.6049546739,24
2024-04-11T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.5775818034,0.5602811649,0.5900993919,24
2024-04-12T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.5573375116,0.4734198316,0.5910792182,24
2024-04-13T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4733494777,0.4006809029,0.4909818315,24
2024-04-14T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.43057296,0.4092302582,0.441708,24
2024-04-15T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4429199599,0.4082113254,0.4641374311,24
2024-04-16T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4085751876,0.3959100971,0.4211686738,24
2024-04-17T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4085459477,0.3948871191,0.4190294437,24
2024-04-18T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4146191257,0.4058873353,0.4242932734,24
2024-04-19T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4349892453,0.4012710974,0.4502121333,24
2024-04-20T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4482250208,0.4359021098,0.4717205735,24
2024-04-21T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4670176539,0.4556312081,0.4766114279,24
2024-04-22T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4713840299,0.4642331148,0.4777724027,24
2024-04-23T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4750945699,0.4670543867,0.4832272528,24
2024-04-24T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4713485292,0.4514974934,0.483300944,24
2024-04-25T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4416708107,0.432447553,0.4480579017,24
2024-04-26T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4232844127,0.4147073856,0.4412401977,24
2024-04-27T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4113239737,0.4058556536,0.4159979624,24
2024-04-28T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4212037836,0.4129989257,0.431070462,24
2024-04-29T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4048888688,0.3996206721,0.4129886395,24
2024-04-30T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3871823892,0.364539309,0.4090703865,24
2024-05-01T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3703312254,0.357866684,0.379566549,24
2024-05-02T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3808952158,0.3687011005,0.3961230182,24
2024-05-03T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4095067678,0.3982267421,0.426086822,24
2024-05-04T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.406242782,0.4003239833,0.4127418274,24
2024-05-05T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4070616572,0.4016289207,0.4115462932,24
2024-05-06T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4043445972,0.3958503388,0.4129177951,24
2024-05-07T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4022895585,0.3944574196,0.412193924,24
2024-05-08T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3888276352,0.3825159893,0.3947698782,24
2024-05-09T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3844849493,0.3766911669,0.3919542838,24
2024-05-10T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3873320818,0.3688810791,0.3993484206,24
2024-05-11T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3809047615,0.3738703914,0.3865025604,24
2024-05-12T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3800078351,0.3738413844,0.3888434998,24
2024-05-13T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.376026568,0.3648776789,0.3873482053,24
2024-05-14T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3709767215,0.3632045207,0.3800383823,24
2024-05-15T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.38023725,0.368,0.396809,24
2024-05-16T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.376275375,0.362382,0.391501,24
2024-05-17T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3736347917,0.367365,0.380219,24
2024-05-18T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3764425833,0.368507,0.384038,24
2024-05-19T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.365957125,0.356996,0.373572,24
2024-05-20T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.366234625,0.356941,0.392135,24
2024-05-21T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.39315025,0.387296,0.398989,24
2024-05-22T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.399491,0.389586,0.404364,24
2024-05-23T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.400100375,0.385655,0.410498,24
2024-05-24T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3973777083,0.390006,0.402959,24
2024-05-25T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4064999167,0.400903,0.412249,24
2024-05-26T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4072644167,0.402137,0.413725,24
2024-05-27T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.41111375,0.403283,0.420062,24
2024-05-28T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4084537917,0.400539,0.416777,24
2024-05-29T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.41508975,0.410594,0.421913,24
2024-05-30T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.413462375,0.403739,0.423575,24
2024-05-31T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4144208333,0.407628,0.421603,24
2024-06-01T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4130985417,0.406817,0.421469,24
2024-06-02T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4025664167,0.391117,0.408754,24
2024-06-03T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3890553333,0.375097,0.396229,24
2024-06-04T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.37502025,0.371195,0.381124,24
2024-06-05T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3925632083,0.381002,0.408546,24
2024-06-06T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4016347083,0.392054,0.410901,24
2024-06-07T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4033699167,0.368455,0.421762,24
2024-06-08T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3650902083,0.353279,0.375395,24
2024-06-09T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3524670833,0.346996,0.358402,24
2024-06-10T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3496879167,0.342369,0.357673,24
2024-06-11T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3268675417,0.315501,0.340892,24
2024-06-12T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3305284167,0.316295,0.343603,24
2024-06-13T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3274396667,0.321294,0.337322,24
2024-06-14T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.326195625,0.306962,0.342831,24
2024-06-15T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.322592125,0.312053,0.330506,24
2024-06-16T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3285222917,0.322487,0.335241,24
2024-06-17T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3188941667,0.306755,0.334306,24
2024-06-18T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.294144125,0.288179,0.313558,24
2024-06-19T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3030687917,0.29835,0.306993,24
2024-06-20T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.31127925,0.302507,0.319146,24
2024-06-21T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3026777917,0.297454,0.306091,24
2024-06-22T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.2998742083,0.296991,0.303102,24
2024-06-23T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3039774583,0.296631,0.309864,24
2024-06-24T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.2955400833,0.287601,0.302159,24
2024-06-25T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.306967,0.301023,0.312466,24
2024-06-26T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3016644583,0.292348,0.308969,24
2024-06-27T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.2984363333,0.290476,0.307624,24
2024-06-28T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.305604875,0.303101,0.309558,24
2024-06-29T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.299885,0.295032,0.303142,24
2024-06-30T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.2962589583,0.288081,0.305077,24
2024-07-01T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3042825,0.298964,0.308978,24
2024-07-02T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.29818125,0.29501,0.302818,24
2024-07-03T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.2837835417,0.271369,0.29579,24
2024-07-04T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.2651459167,0.258133,0.274049,24
2024-07-05T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.2354055417,0.220085,0.25756,24
2024-07-06T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.245304,0.239834,0.256859,24
2024-07-07T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.250834875,0.24419,0.257624,24
2024-07-08T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.2472639167,0.234115,0.256462,24
2024-07-09T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.2538979583,0.249002,0.259175,24
2024-07-10T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.2600827083,0.257403,0.263864,24
2024-07-11T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.2598650833,0.245484,0.264647,24
2024-07-12T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.2394984167,0.233836,0.244772,24
2024-07-13T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.2376812917,0.23513,0.240452,24
2024-07-14T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.2538726667,0.236613,0.264801,24
2024-07-15T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.2630151667,0.259899,0.268618,24
2024-07-16T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.2702725417,0.261095,0.276837,24
2024-07-17T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.2856537917,0.274524,0.295495,24
2024-07-18T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.2836917917,0.27472,0.29356,24
2024-07-19T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.2803346667,0.275197,0.286407,24
